grafo,generador_grafo,algoritmo_fm,vertices,densidad,aristas,f,s,media,mediana,varianza,desv
vertices1024aristas109778,fast_gnp_random_graph,maximum_flow,1024,0.20959,109778,688,1004,1.17004,1.11706,0.02373,0.15406
vertices1024aristas109778,fast_gnp_random_graph,preflow_push,1024,0.20959,109778,688,1004,1.03645,1.01174,0.005,0.07074
vertices1024aristas109778,fast_gnp_random_graph,shortest_augmenting_path,1024,0.20959,109778,688,1004,0.92356,0.91986,0.0005,0.02245
vertices1024aristas109778,fast_gnp_random_graph,maximum_flow,1024,0.20959,109778,688,1004,1.08928,1.08254,0.00055,0.02341
vertices1024aristas109778,fast_gnp_random_graph,preflow_push,1024,0.20959,109778,688,1004,0.99429,0.99387,0.00126,0.03551
vertices1024aristas109778,fast_gnp_random_graph,shortest_augmenting_path,1024,0.20959,109778,688,1004,0.91706,0.91606,0.00017,0.01317
vertices1024aristas109778,fast_gnp_random_graph,maximum_flow,1024,0.20959,109778,688,1004,1.14802,1.14289,0.00403,0.06347
vertices1024aristas109778,fast_gnp_random_graph,preflow_push,1024,0.20959,109778,688,1004,1.03443,1.03048,0.00244,0.04941
vertices1024aristas109669,fast_gnp_random_graph,shortest_augmenting_path,1024,0.20938,109669,269,688,0.94483,0.93968,0.00117,0.03426
vertices1024aristas109669,fast_gnp_random_graph,maximum_flow,1024,0.20938,109669,269,688,1.12103,1.11274,0.00056,0.02361
vertices1024aristas109669,fast_gnp_random_graph,preflow_push,1024,0.20938,109669,269,688,0.99907,0.99923,0.00012,0.01087
vertices1024aristas109669,fast_gnp_random_graph,shortest_augmenting_path,1024,0.20938,109669,269,688,0.9269,0.9263,4e-05,0.00637
vertices1024aristas109669,fast_gnp_random_graph,maximum_flow,1024,0.20938,109669,269,688,1.16479,1.16736,0.00051,0.02252
vertices1024aristas109669,fast_gnp_random_graph,preflow_push,1024,0.20938,109669,269,688,1.05439,1.0254,0.00739,0.08595
vertices1024aristas109669,fast_gnp_random_graph,shortest_augmenting_path,1024,0.20938,109669,269,688,1.02158,1.02032,0.00157,0.0396
vertices1024aristas109669,fast_gnp_random_graph,maximum_flow,1024,0.20938,109669,269,688,1.39571,1.27919,0.06581,0.25654
vertices1024aristas109669,fast_gnp_random_graph,preflow_push,1024,0.20938,109669,269,688,1.03208,1.02661,0.00201,0.04478
vertices1024aristas109669,fast_gnp_random_graph,shortest_augmenting_path,1024,0.20938,109669,269,688,0.90394,0.90043,0.00157,0.03964
vertices1024aristas109669,fast_gnp_random_graph,maximum_flow,1024,0.20938,109669,269,688,1.14807,1.10126,0.00585,0.07651
vertices1024aristas109669,fast_gnp_random_graph,preflow_push,1024,0.20938,109669,269,688,1.00092,1.00067,0.00249,0.04995
vertices1024aristas109669,fast_gnp_random_graph,shortest_augmenting_path,1024,0.20938,109669,269,688,1.19443,1.30125,0.05322,0.2307
vertices1024aristas109669,fast_gnp_random_graph,maximum_flow,1024,0.20938,109669,269,688,1.13286,1.10626,0.00597,0.07724
vertices1024aristas109669,fast_gnp_random_graph,preflow_push,1024,0.20938,109669,269,688,0.95499,0.96292,0.00081,0.02846
vertices1024aristas110378,fast_gnp_random_graph,shortest_augmenting_path,1024,0.21074,110378,46,612,0.89925,0.89185,0.00048,0.02188
vertices1024aristas110378,fast_gnp_random_graph,maximum_flow,1024,0.21074,110378,46,612,1.18486,1.16938,0.0032,0.05654
vertices1024aristas110378,fast_gnp_random_graph,preflow_push,1024,0.21074,110378,46,612,1.09371,1.05157,0.01515,0.12308
vertices1024aristas110378,fast_gnp_random_graph,shortest_augmenting_path,1024,0.21074,110378,46,612,0.97844,0.94089,0.00271,0.05207
vertices1024aristas110378,fast_gnp_random_graph,maximum_flow,1024,0.21074,110378,46,612,1.19358,1.1409,0.00775,0.08804
vertices1024aristas110378,fast_gnp_random_graph,preflow_push,1024,0.21074,110378,46,612,1.05857,1.01613,0.00443,0.06652
vertices1024aristas110378,fast_gnp_random_graph,shortest_augmenting_path,1024,0.21074,110378,46,612,0.93304,0.91431,0.00111,0.03335
vertices1024aristas110378,fast_gnp_random_graph,maximum_flow,1024,0.21074,110378,46,612,1.1833,1.16359,0.00382,0.06183
vertices1024aristas110378,fast_gnp_random_graph,preflow_push,1024,0.21074,110378,46,612,1.01339,1.01606,0.00032,0.01793
vertices1024aristas110378,fast_gnp_random_graph,shortest_augmenting_path,1024,0.21074,110378,46,612,0.92897,0.91068,0.00182,0.04261
vertices1024aristas110378,fast_gnp_random_graph,maximum_flow,1024,0.21074,110378,46,612,1.11313,1.10008,0.00066,0.02571
vertices1024aristas110378,fast_gnp_random_graph,preflow_push,1024,0.21074,110378,46,612,1.00348,1.01394,0.00085,0.0292
vertices1024aristas110378,fast_gnp_random_graph,shortest_augmenting_path,1024,0.21074,110378,46,612,0.89988,0.91668,0.00088,0.0296
vertices1024aristas110378,fast_gnp_random_graph,maximum_flow,1024,0.21074,110378,46,612,1.11106,1.1015,0.0004,0.01995
vertices1024aristas110378,fast_gnp_random_graph,preflow_push,1024,0.21074,110378,46,612,1.01224,1.01755,0.00045,0.02123
vertices2048aristas440139,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20998,440139,1908,2044,4.04787,3.78795,0.2571,0.50705
vertices2048aristas440139,fast_gnp_random_graph,maximum_flow,2048,0.20998,440139,1908,2044,4.59492,4.50453,0.05657,0.23784
vertices2048aristas440139,fast_gnp_random_graph,preflow_push,2048,0.20998,440139,1908,2044,4.3572,4.21658,0.11217,0.33492
vertices2048aristas440139,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20998,440139,1908,2044,3.83334,3.85249,0.005,0.07074
vertices2048aristas440139,fast_gnp_random_graph,maximum_flow,2048,0.20998,440139,1908,2044,5.09504,5.03349,0.08234,0.28695
vertices2048aristas440139,fast_gnp_random_graph,preflow_push,2048,0.20998,440139,1908,2044,4.34133,4.18634,0.05774,0.2403
vertices2048aristas440139,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20998,440139,1908,2044,3.80761,3.81423,0.00018,0.01338
vertices2048aristas440139,fast_gnp_random_graph,maximum_flow,2048,0.20998,440139,1908,2044,4.8384,4.7421,0.26535,0.51512
vertices2048aristas440139,fast_gnp_random_graph,preflow_push,2048,0.20998,440139,1908,2044,4.42652,4.36467,0.06102,0.24702
vertices2048aristas440139,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20998,440139,1908,2044,4.02039,3.96934,0.03762,0.19395
vertices2048aristas440139,fast_gnp_random_graph,maximum_flow,2048,0.20998,440139,1908,2044,5.25284,4.9519,0.48255,0.69466
vertices2048aristas440139,fast_gnp_random_graph,preflow_push,2048,0.20998,440139,1908,2044,5.60807,5.27582,0.53143,0.72899
vertices2048aristas440139,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20998,440139,1908,2044,4.46529,4.44128,0.06291,0.25081
vertices2048aristas440139,fast_gnp_random_graph,maximum_flow,2048,0.20998,440139,1908,2044,5.42066,5.29614,0.17806,0.42197
vertices2048aristas440139,fast_gnp_random_graph,preflow_push,2048,0.20998,440139,1908,2044,5.86226,5.95978,0.25528,0.50525
vertices2048aristas441000,fast_gnp_random_graph,shortest_augmenting_path,2048,0.21039,441000,536,1845,4.17868,4.06423,0.145,0.38079
vertices2048aristas441000,fast_gnp_random_graph,maximum_flow,2048,0.21039,441000,536,1845,4.76071,4.74879,0.0397,0.19924
vertices2048aristas441000,fast_gnp_random_graph,preflow_push,2048,0.21039,441000,536,1845,4.3248,4.2498,0.09531,0.30872
vertices2048aristas441000,fast_gnp_random_graph,shortest_augmenting_path,2048,0.21039,441000,536,1845,3.90755,3.87407,0.00758,0.08709
vertices2048aristas441000,fast_gnp_random_graph,maximum_flow,2048,0.21039,441000,536,1845,4.47538,4.4388,0.02446,0.15641
vertices2048aristas441000,fast_gnp_random_graph,preflow_push,2048,0.21039,441000,536,1845,4.20193,4.24707,0.08614,0.29349
vertices2048aristas441000,fast_gnp_random_graph,shortest_augmenting_path,2048,0.21039,441000,536,1845,4.12985,4.14963,0.05626,0.23719
vertices2048aristas441000,fast_gnp_random_graph,maximum_flow,2048,0.21039,441000,536,1845,4.95359,4.86328,0.44073,0.66388
vertices2048aristas441000,fast_gnp_random_graph,preflow_push,2048,0.21039,441000,536,1845,4.34347,4.3818,0.05219,0.22845
vertices2048aristas441000,fast_gnp_random_graph,shortest_augmenting_path,2048,0.21039,441000,536,1845,4.06398,3.99597,0.02399,0.1549
vertices2048aristas441000,fast_gnp_random_graph,maximum_flow,2048,0.21039,441000,536,1845,4.72976,4.66418,0.0529,0.23
vertices2048aristas441000,fast_gnp_random_graph,preflow_push,2048,0.21039,441000,536,1845,4.43279,4.31378,0.09852,0.31387
vertices2048aristas441000,fast_gnp_random_graph,shortest_augmenting_path,2048,0.21039,441000,536,1845,4.11312,4.09201,0.0031,0.0557
vertices2048aristas441000,fast_gnp_random_graph,maximum_flow,2048,0.21039,441000,536,1845,4.78397,4.70384,0.04752,0.21799
vertices2048aristas441000,fast_gnp_random_graph,preflow_push,2048,0.21039,441000,536,1845,4.50551,4.53429,0.01248,0.11169
vertices2048aristas440463,fast_gnp_random_graph,shortest_augmenting_path,2048,0.21013,440463,1136,1233,4.13685,4.17132,0.00322,0.05677
vertices2048aristas440463,fast_gnp_random_graph,maximum_flow,2048,0.21013,440463,1136,1233,4.80828,4.73464,0.03905,0.19762
vertices2048aristas440463,fast_gnp_random_graph,preflow_push,2048,0.21013,440463,1136,1233,4.38694,4.42516,0.02864,0.16925
vertices2048aristas440463,fast_gnp_random_graph,shortest_augmenting_path,2048,0.21013,440463,1136,1233,4.19104,4.18252,0.0017,0.04123
vertices2048aristas440463,fast_gnp_random_graph,maximum_flow,2048,0.21013,440463,1136,1233,4.98986,4.77687,0.08627,0.29372
vertices2048aristas440463,fast_gnp_random_graph,preflow_push,2048,0.21013,440463,1136,1233,4.41184,4.402,0.03194,0.17871
vertices2048aristas440463,fast_gnp_random_graph,shortest_augmenting_path,2048,0.21013,440463,1136,1233,4.14726,4.17835,0.0057,0.07553
vertices2048aristas440463,fast_gnp_random_graph,maximum_flow,2048,0.21013,440463,1136,1233,4.79932,4.70572,0.03178,0.17827
vertices2048aristas440463,fast_gnp_random_graph,preflow_push,2048,0.21013,440463,1136,1233,4.43048,4.50441,0.04051,0.20126
vertices2048aristas440463,fast_gnp_random_graph,shortest_augmenting_path,2048,0.21013,440463,1136,1233,4.236,4.1753,0.01264,0.11244
vertices2048aristas440463,fast_gnp_random_graph,maximum_flow,2048,0.21013,440463,1136,1233,4.93072,4.79454,0.07912,0.28128
vertices2048aristas440463,fast_gnp_random_graph,preflow_push,2048,0.21013,440463,1136,1233,4.35195,4.39512,0.02931,0.17121
vertices2048aristas440463,fast_gnp_random_graph,shortest_augmenting_path,2048,0.21013,440463,1136,1233,4.01665,4.00586,0.00374,0.0612
vertices2048aristas440463,fast_gnp_random_graph,maximum_flow,2048,0.21013,440463,1136,1233,4.72826,4.64131,0.03135,0.17705
vertices2048aristas440463,fast_gnp_random_graph,preflow_push,2048,0.21013,440463,1136,1233,4.30964,4.34218,0.02797,0.16725
vertices2048aristas439330,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20959,439330,261,1795,4.09075,4.13927,0.01093,0.10453
vertices2048aristas439330,fast_gnp_random_graph,maximum_flow,2048,0.20959,439330,261,1795,4.8221,4.76041,0.03793,0.19476
vertices2048aristas439330,fast_gnp_random_graph,preflow_push,2048,0.20959,439330,261,1795,4.59846,4.48622,0.12594,0.35488
vertices2048aristas439330,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20959,439330,261,1795,4.17001,4.18852,0.00414,0.06437
vertices2048aristas439330,fast_gnp_random_graph,maximum_flow,2048,0.20959,439330,261,1795,4.87268,4.76533,0.03935,0.19838
vertices2048aristas439330,fast_gnp_random_graph,preflow_push,2048,0.20959,439330,261,1795,4.37572,4.4429,0.02675,0.16356
vertices2048aristas439330,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20959,439330,261,1795,4.11281,4.11634,0.0034,0.05828
vertices2048aristas439330,fast_gnp_random_graph,maximum_flow,2048,0.20959,439330,261,1795,4.97143,5.00865,0.02594,0.16107
vertices2048aristas439330,fast_gnp_random_graph,preflow_push,2048,0.20959,439330,261,1795,4.83483,5.0585,0.09918,0.31493
vertices2048aristas439330,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20959,439330,261,1795,4.21486,4.16061,0.01037,0.10183
vertices2048aristas439330,fast_gnp_random_graph,maximum_flow,2048,0.20959,439330,261,1795,4.76853,4.67751,0.05413,0.23267
vertices2048aristas439330,fast_gnp_random_graph,preflow_push,2048,0.20959,439330,261,1795,4.38853,4.46964,0.0347,0.18628
vertices2048aristas439330,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20959,439330,261,1795,4.5239,4.38248,0.07512,0.27408
vertices2048aristas439330,fast_gnp_random_graph,maximum_flow,2048,0.20959,439330,261,1795,5.02338,4.79181,0.14583,0.38187
vertices2048aristas439330,fast_gnp_random_graph,preflow_push,2048,0.20959,439330,261,1795,4.40338,4.32907,0.02288,0.15125
vertices2048aristas440620,fast_gnp_random_graph,shortest_augmenting_path,2048,0.21021,440620,388,1325,4.226,4.21535,0.01072,0.10354
vertices2048aristas440620,fast_gnp_random_graph,maximum_flow,2048,0.21021,440620,388,1325,4.87167,4.75077,0.10671,0.32667
vertices2048aristas440620,fast_gnp_random_graph,preflow_push,2048,0.21021,440620,388,1325,4.75776,4.84147,0.21148,0.45987
vertices2048aristas440620,fast_gnp_random_graph,shortest_augmenting_path,2048,0.21021,440620,388,1325,4.39823,4.30808,0.08067,0.28402
vertices2048aristas440620,fast_gnp_random_graph,maximum_flow,2048,0.21021,440620,388,1325,5.12695,5.0473,0.2062,0.45409
vertices2048aristas440620,fast_gnp_random_graph,preflow_push,2048,0.21021,440620,388,1325,4.49507,4.4907,0.02245,0.14984
vertices2048aristas440620,fast_gnp_random_graph,shortest_augmenting_path,2048,0.21021,440620,388,1325,4.38647,4.26014,0.06942,0.26349
vertices2048aristas440620,fast_gnp_random_graph,maximum_flow,2048,0.21021,440620,388,1325,5.16788,4.98617,0.26191,0.51177
vertices2048aristas440620,fast_gnp_random_graph,preflow_push,2048,0.21021,440620,388,1325,4.42781,4.49562,0.04166,0.20412
vertices2048aristas440620,fast_gnp_random_graph,shortest_augmenting_path,2048,0.21021,440620,388,1325,4.1865,4.15005,0.00626,0.07913
vertices2048aristas440620,fast_gnp_random_graph,maximum_flow,2048,0.21021,440620,388,1325,4.96372,4.82517,0.10662,0.32652
vertices2048aristas440620,fast_gnp_random_graph,preflow_push,2048,0.21021,440620,388,1325,4.62566,4.7173,0.09413,0.30681
vertices2048aristas440620,fast_gnp_random_graph,shortest_augmenting_path,2048,0.21021,440620,388,1325,4.1832,4.20068,0.00797,0.08929
vertices2048aristas440620,fast_gnp_random_graph,maximum_flow,2048,0.21021,440620,388,1325,4.88024,4.73746,0.0454,0.21308
vertices2048aristas440620,fast_gnp_random_graph,preflow_push,2048,0.21021,440620,388,1325,4.6789,4.67556,0.07379,0.27164
vertices2048aristas439362,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20961,439362,1606,1915,4.53225,4.42002,0.06294,0.25088
vertices2048aristas439362,fast_gnp_random_graph,maximum_flow,2048,0.20961,439362,1606,1915,5.28887,5.27969,0.11198,0.33464
vertices2048aristas439362,fast_gnp_random_graph,preflow_push,2048,0.20961,439362,1606,1915,4.615,4.64943,0.04721,0.21729
vertices2048aristas439362,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20961,439362,1606,1915,4.28318,4.2781,0.00675,0.08218
vertices2048aristas439362,fast_gnp_random_graph,maximum_flow,2048,0.20961,439362,1606,1915,5.00368,4.98978,0.00649,0.08053
vertices2048aristas439362,fast_gnp_random_graph,preflow_push,2048,0.20961,439362,1606,1915,4.58012,4.62527,0.01567,0.12518
vertices2048aristas439362,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20961,439362,1606,1915,4.23657,4.26603,0.00408,0.06384
vertices2048aristas439362,fast_gnp_random_graph,maximum_flow,2048,0.20961,439362,1606,1915,5.1001,5.05554,0.04588,0.2142
vertices2048aristas439362,fast_gnp_random_graph,preflow_push,2048,0.20961,439362,1606,1915,4.78491,4.75306,0.09526,0.30864
vertices2048aristas439362,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20961,439362,1606,1915,4.25661,4.29154,0.00678,0.08236
vertices2048aristas439362,fast_gnp_random_graph,maximum_flow,2048,0.20961,439362,1606,1915,5.08226,4.88869,0.18461,0.42966
vertices2048aristas439362,fast_gnp_random_graph,preflow_push,2048,0.20961,439362,1606,1915,4.7235,4.6854,0.18869,0.43439
vertices2048aristas439362,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20961,439362,1606,1915,4.28833,4.29595,0.00505,0.07104
vertices2048aristas439362,fast_gnp_random_graph,maximum_flow,2048,0.20961,439362,1606,1915,5.29345,5.38682,0.1103,0.33212
vertices2048aristas439362,fast_gnp_random_graph,preflow_push,2048,0.20961,439362,1606,1915,4.67757,4.72108,0.09522,0.30858
vertices2048aristas440100,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20996,440100,1283,1932,4.30738,4.33537,0.00373,0.0611
vertices2048aristas440100,fast_gnp_random_graph,maximum_flow,2048,0.20996,440100,1283,1932,5.11364,5.05074,0.03647,0.19097
vertices2048aristas440100,fast_gnp_random_graph,preflow_push,2048,0.20996,440100,1283,1932,4.64598,4.69916,0.01775,0.13321
vertices2048aristas440100,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20996,440100,1283,1932,4.30921,4.32236,0.00922,0.09604
vertices2048aristas440100,fast_gnp_random_graph,maximum_flow,2048,0.20996,440100,1283,1932,4.95483,4.91823,0.04101,0.20252
vertices2048aristas440100,fast_gnp_random_graph,preflow_push,2048,0.20996,440100,1283,1932,4.49464,4.57019,0.02951,0.17178
vertices2048aristas440100,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20996,440100,1283,1932,4.17602,4.14564,0.00416,0.06451
vertices2048aristas440100,fast_gnp_random_graph,maximum_flow,2048,0.20996,440100,1283,1932,5.19319,5.21156,0.03093,0.17587
vertices2048aristas440100,fast_gnp_random_graph,preflow_push,2048,0.20996,440100,1283,1932,4.53347,4.60565,0.04433,0.21054
vertices2048aristas440100,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20996,440100,1283,1932,4.73888,4.31895,0.47739,0.69094
vertices2048aristas440100,fast_gnp_random_graph,maximum_flow,2048,0.20996,440100,1283,1932,5.05097,5.09287,0.05079,0.22536
vertices2048aristas440100,fast_gnp_random_graph,preflow_push,2048,0.20996,440100,1283,1932,4.75599,4.62622,0.08881,0.29801
vertices2048aristas440100,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20996,440100,1283,1932,4.18083,4.11653,0.01788,0.13371
vertices2048aristas440100,fast_gnp_random_graph,maximum_flow,2048,0.20996,440100,1283,1932,4.84784,4.7412,0.03397,0.18431
vertices2048aristas440100,fast_gnp_random_graph,preflow_push,2048,0.20996,440100,1283,1932,4.52185,4.59945,0.03301,0.18169
vertices2048aristas439575,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20971,439575,461,619,4.06801,4.0551,0.00103,0.03216
vertices2048aristas439575,fast_gnp_random_graph,maximum_flow,2048,0.20971,439575,461,619,4.73043,4.66637,0.031,0.17607
vertices2048aristas439575,fast_gnp_random_graph,preflow_push,2048,0.20971,439575,461,619,4.34106,4.39684,0.02083,0.14434
vertices2048aristas439575,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20971,439575,461,619,4.01674,4.03206,0.00277,0.05267
vertices2048aristas439575,fast_gnp_random_graph,maximum_flow,2048,0.20971,439575,461,619,4.71235,4.63218,0.04517,0.21254
vertices2048aristas439575,fast_gnp_random_graph,preflow_push,2048,0.20971,439575,461,619,4.32297,4.39496,0.02599,0.1612
vertices2048aristas439575,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20971,439575,461,619,4.08086,4.08807,0.01576,0.12554
vertices2048aristas439575,fast_gnp_random_graph,maximum_flow,2048,0.20971,439575,461,619,4.99635,4.74113,0.24575,0.49573
vertices2048aristas439575,fast_gnp_random_graph,preflow_push,2048,0.20971,439575,461,619,4.35025,4.37698,0.00488,0.06985
vertices2048aristas439575,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20971,439575,461,619,4.07209,4.04413,0.00494,0.07029
vertices2048aristas439575,fast_gnp_random_graph,maximum_flow,2048,0.20971,439575,461,619,4.73906,4.67933,0.02213,0.14876
vertices2048aristas439575,fast_gnp_random_graph,preflow_push,2048,0.20971,439575,461,619,4.32153,4.40148,0.02275,0.15082
vertices2048aristas439575,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20971,439575,461,619,4.30057,4.15071,0.13981,0.37391
vertices2048aristas439575,fast_gnp_random_graph,maximum_flow,2048,0.20971,439575,461,619,4.72943,4.6714,0.02717,0.16483
vertices2048aristas439575,fast_gnp_random_graph,preflow_push,2048,0.20971,439575,461,619,4.35338,4.39974,0.03761,0.19393
vertices2048aristas439976,fast_gnp_random_graph,shortest_augmenting_path,2048,0.2099,439976,621,1117,4.04932,4.04522,0.00659,0.08116
vertices2048aristas439976,fast_gnp_random_graph,maximum_flow,2048,0.2099,439976,621,1117,4.79152,4.63865,0.08444,0.29059
vertices2048aristas439976,fast_gnp_random_graph,preflow_push,2048,0.2099,439976,621,1117,4.46104,4.49425,0.07665,0.27686
vertices2048aristas439976,fast_gnp_random_graph,shortest_augmenting_path,2048,0.2099,439976,621,1117,4.23204,4.16509,0.05411,0.23261
vertices2048aristas439976,fast_gnp_random_graph,maximum_flow,2048,0.2099,439976,621,1117,4.73243,4.65826,0.02384,0.15441
vertices2048aristas439976,fast_gnp_random_graph,preflow_push,2048,0.2099,439976,621,1117,4.39922,4.48276,0.03112,0.1764
vertices2048aristas439976,fast_gnp_random_graph,shortest_augmenting_path,2048,0.2099,439976,621,1117,4.38965,4.2899,0.06713,0.25909
vertices2048aristas439976,fast_gnp_random_graph,maximum_flow,2048,0.2099,439976,621,1117,4.92363,4.74802,0.10266,0.32041
vertices2048aristas439976,fast_gnp_random_graph,preflow_push,2048,0.2099,439976,621,1117,4.31716,4.38462,0.03226,0.17962
vertices2048aristas439976,fast_gnp_random_graph,shortest_augmenting_path,2048,0.2099,439976,621,1117,4.04637,4.08317,0.00305,0.05527
vertices2048aristas439976,fast_gnp_random_graph,maximum_flow,2048,0.2099,439976,621,1117,4.79499,4.70022,0.02931,0.1712
vertices2048aristas439976,fast_gnp_random_graph,preflow_push,2048,0.2099,439976,621,1117,4.33392,4.3557,0.02244,0.14979
vertices2048aristas439976,fast_gnp_random_graph,shortest_augmenting_path,2048,0.2099,439976,621,1117,4.03387,4.06182,0.00839,0.09158
vertices2048aristas439976,fast_gnp_random_graph,maximum_flow,2048,0.2099,439976,621,1117,4.70694,4.61247,0.02421,0.1556
vertices2048aristas439976,fast_gnp_random_graph,preflow_push,2048,0.2099,439976,621,1117,4.30811,4.36591,0.02166,0.14718
vertices2048aristas440174,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20999,440174,10,945,4.10751,4.07059,0.00615,0.07842
vertices2048aristas440174,fast_gnp_random_graph,maximum_flow,2048,0.20999,440174,10,945,4.9103,4.96343,0.03813,0.19527
vertices2048aristas440174,fast_gnp_random_graph,preflow_push,2048,0.20999,440174,10,945,4.86626,4.6467,0.25145,0.50145
vertices2048aristas440174,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20999,440174,10,945,4.12799,4.13285,0.00223,0.04723
vertices2048aristas440174,fast_gnp_random_graph,maximum_flow,2048,0.20999,440174,10,945,4.94464,4.81159,0.04749,0.21792
vertices2048aristas440174,fast_gnp_random_graph,preflow_push,2048,0.20999,440174,10,945,4.42369,4.50499,0.02604,0.16138
vertices2048aristas440174,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20999,440174,10,945,4.20165,4.21471,0.00226,0.04751
vertices2048aristas440174,fast_gnp_random_graph,maximum_flow,2048,0.20999,440174,10,945,4.84856,4.78337,0.02943,0.17156
vertices2048aristas440174,fast_gnp_random_graph,preflow_push,2048,0.20999,440174,10,945,4.47238,4.50722,0.03249,0.18026
vertices2048aristas440174,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20999,440174,10,945,4.42918,4.19689,0.28201,0.53105
vertices2048aristas440174,fast_gnp_random_graph,maximum_flow,2048,0.20999,440174,10,945,4.88187,4.78193,0.05253,0.2292
vertices2048aristas440174,fast_gnp_random_graph,preflow_push,2048,0.20999,440174,10,945,4.48595,4.59673,0.05089,0.22559
vertices2048aristas440174,fast_gnp_random_graph,shortest_augmenting_path,2048,0.20999,440174,10,945,4.43562,4.40207,0.04403,0.20984
vertices2048aristas440174,fast_gnp_random_graph,maximum_flow,2048,0.20999,440174,10,945,4.99819,4.92456,0.04228,0.20562
vertices2048aristas440174,fast_gnp_random_graph,preflow_push,2048,0.20999,440174,10,945,4.72923,4.74375,0.05166,0.22728
vertices256aristas6855,binomial_graph,shortest_augmenting_path,256,0.21002,6855,118,183,0.08329,0.04691,0.00455,0.06749
vertices256aristas6855,binomial_graph,maximum_flow,256,0.21002,6855,118,183,0.06323,0.06251,0.00017,0.01286
vertices256aristas6855,binomial_graph,preflow_push,256,0.21002,6855,118,183,0.0538,0.0534,0.0001,0.0098
vertices256aristas6855,binomial_graph,shortest_augmenting_path,256,0.21002,6855,118,183,0.05788,0.0534,0.0001,0.01005
vertices256aristas6855,binomial_graph,maximum_flow,256,0.21002,6855,118,183,0.06881,0.07017,5e-05,0.00733
vertices256aristas6855,binomial_graph,preflow_push,256,0.21002,6855,118,183,0.05672,0.05641,5e-05,0.00691
vertices256aristas6855,binomial_graph,shortest_augmenting_path,256,0.21002,6855,118,183,0.04627,0.04688,0.0001,0.00975
vertices256aristas6855,binomial_graph,maximum_flow,256,0.21002,6855,118,183,0.0676,0.06251,0.00016,0.01282
vertices256aristas6855,binomial_graph,preflow_push,256,0.21002,6855,118,183,0.05424,0.05298,3e-05,0.00507
vertices256aristas6855,binomial_graph,shortest_augmenting_path,256,0.21002,6855,118,183,0.0519,0.0504,2e-05,0.00407
vertices256aristas6855,binomial_graph,maximum_flow,256,0.21002,6855,118,183,0.0618,0.0625,8e-05,0.00892
vertices256aristas6855,binomial_graph,preflow_push,256,0.21002,6855,118,183,0.05675,0.05292,0.0002,0.01431
vertices256aristas6855,binomial_graph,shortest_augmenting_path,256,0.21002,6855,118,183,0.0482,0.04685,3e-05,0.00528
vertices256aristas6855,binomial_graph,maximum_flow,256,0.21002,6855,118,183,0.06413,0.06863,0.0001,0.01015
vertices256aristas6855,binomial_graph,preflow_push,256,0.21002,6855,118,183,0.05608,0.05189,9e-05,0.00953
vertices256aristas6923,binomial_graph,shortest_augmenting_path,256,0.2121,6923,119,244,0.05509,0.05822,0.00012,0.01089
vertices256aristas6923,binomial_graph,maximum_flow,256,0.2121,6923,119,244,0.06432,0.06603,4e-05,0.00638
vertices256aristas6923,binomial_graph,preflow_push,256,0.2121,6923,119,244,0.0652,0.06251,0.00015,0.01237
vertices256aristas6923,binomial_graph,shortest_augmenting_path,256,0.2121,6923,119,244,0.05058,0.04691,4e-05,0.00651
vertices256aristas6923,binomial_graph,maximum_flow,256,0.2121,6923,119,244,0.10531,0.10327,0.00067,0.02581
vertices256aristas6923,binomial_graph,preflow_push,256,0.2121,6923,119,244,0.07504,0.06753,0.00035,0.0187
vertices256aristas6923,binomial_graph,shortest_augmenting_path,256,0.2121,6923,119,244,0.04859,0.04738,2e-05,0.004
vertices256aristas6923,binomial_graph,maximum_flow,256,0.2121,6923,119,244,0.07782,0.07813,0.00023,0.01528
