grafo,generador_grafo,algoritmo_fm,vertices,densidad,aristas,f,s,media,mediana,varianza,desv
vertices1024aristas130765,binomial_graph,edmonds_karp,1024,0.24966,130765,7,52,1.08389,1.08619,0.00357,0.05974
vertices1024aristas130765,binomial_graph,preflow_push,1024,0.24966,130765,7,52,1.16602,1.16329,4e-05,0.00648
vertices1024aristas130765,binomial_graph,shortest_augmenting_path,1024,0.24966,130765,7,52,1.07696,1.06006,0.00112,0.03349
vertices1024aristas130765,binomial_graph,edmonds_karp,1024,0.24966,130765,7,52,0.98826,0.9899,0.00011,0.01058
vertices1024aristas130765,binomial_graph,preflow_push,1024,0.24966,130765,7,52,1.19028,1.18062,0.00081,0.0285
vertices1024aristas130765,binomial_graph,shortest_augmenting_path,1024,0.24966,130765,7,52,1.09637,1.07007,0.00221,0.047
vertices1024aristas130765,binomial_graph,edmonds_karp,1024,0.24966,130765,7,52,1.00925,1.00935,0.00014,0.01181
vertices1024aristas130765,binomial_graph,preflow_push,1024,0.24966,130765,7,52,1.19456,1.17767,0.00142,0.03768
vertices1024aristas130765,binomial_graph,shortest_augmenting_path,1024,0.24966,130765,7,52,1.0699,1.06652,8e-05,0.00888
vertices1024aristas130765,binomial_graph,edmonds_karp,1024,0.24966,130765,7,52,0.993,0.99582,0.00042,0.02041
vertices1024aristas130765,binomial_graph,preflow_push,1024,0.24966,130765,7,52,1.2023,1.19593,0.00102,0.03189
vertices1024aristas130765,binomial_graph,shortest_augmenting_path,1024,0.24966,130765,7,52,1.08603,1.09194,0.0002,0.01429
vertices1024aristas130765,binomial_graph,edmonds_karp,1024,0.24966,130765,7,52,0.98621,0.98507,7e-05,0.00816
vertices1024aristas130765,binomial_graph,preflow_push,1024,0.24966,130765,7,52,1.18782,1.17786,0.00055,0.02341
vertices1024aristas131012,binomial_graph,shortest_augmenting_path,1024,0.25013,131012,356,567,1.09285,1.0967,0.00021,0.01439
vertices1024aristas131012,binomial_graph,edmonds_karp,1024,0.25013,131012,356,567,1.2746,1.41352,0.04212,0.20524
vertices1024aristas131012,binomial_graph,preflow_push,1024,0.25013,131012,356,567,1.37134,1.32436,0.02243,0.14978
vertices1024aristas131012,binomial_graph,shortest_augmenting_path,1024,0.25013,131012,356,567,1.47016,1.5462,0.06326,0.25152
vertices1024aristas131012,binomial_graph,edmonds_karp,1024,0.25013,131012,356,567,1.20837,1.08109,0.03108,0.17629
vertices1024aristas131012,binomial_graph,preflow_push,1024,0.25013,131012,356,567,1.25355,1.2453,0.0022,0.04695
vertices1024aristas131012,binomial_graph,shortest_augmenting_path,1024,0.25013,131012,356,567,1.14844,1.1533,0.00104,0.03232
vertices1024aristas131012,binomial_graph,edmonds_karp,1024,0.25013,131012,356,567,1.03499,1.02559,0.00217,0.04657
vertices1024aristas131012,binomial_graph,preflow_push,1024,0.25013,131012,356,567,1.35213,1.38105,0.00308,0.05552
vertices1024aristas131012,binomial_graph,shortest_augmenting_path,1024,0.25013,131012,356,567,1.2027,1.11566,0.0174,0.13192
vertices1024aristas131012,binomial_graph,edmonds_karp,1024,0.25013,131012,356,567,1.11631,1.00992,0.03971,0.19928
vertices1024aristas131012,binomial_graph,preflow_push,1024,0.25013,131012,356,567,1.20865,1.20741,0.0001,0.00998
vertices1024aristas131012,binomial_graph,shortest_augmenting_path,1024,0.25013,131012,356,567,1.10812,1.0962,0.00104,0.03227
vertices1024aristas131012,binomial_graph,edmonds_karp,1024,0.25013,131012,356,567,1.05376,1.00716,0.00724,0.08509
vertices1024aristas131012,binomial_graph,preflow_push,1024,0.25013,131012,356,567,1.22563,1.21849,0.00109,0.03303
vertices1024aristas131085,binomial_graph,shortest_augmenting_path,1024,0.25027,131085,39,870,1.1275,1.1027,0.00518,0.07199
vertices1024aristas131085,binomial_graph,edmonds_karp,1024,0.25027,131085,39,870,0.98224,0.98236,8e-05,0.00876
vertices1024aristas131085,binomial_graph,preflow_push,1024,0.25027,131085,39,870,1.23184,1.22906,0.00029,0.01713
vertices1024aristas131085,binomial_graph,shortest_augmenting_path,1024,0.25027,131085,39,870,1.08547,1.07858,0.00014,0.01187
vertices1024aristas131085,binomial_graph,edmonds_karp,1024,0.25027,131085,39,870,0.99852,0.98535,0.00145,0.03804
vertices1024aristas131085,binomial_graph,preflow_push,1024,0.25027,131085,39,870,1.22946,1.22934,3e-05,0.00561
vertices1024aristas131085,binomial_graph,shortest_augmenting_path,1024,0.25027,131085,39,870,1.07174,1.06577,9e-05,0.00965
vertices1024aristas131085,binomial_graph,edmonds_karp,1024,0.25027,131085,39,870,0.97531,0.98196,0.00012,0.01081
vertices1024aristas131085,binomial_graph,preflow_push,1024,0.25027,131085,39,870,1.21786,1.21657,4e-05,0.00638
vertices1024aristas131085,binomial_graph,shortest_augmenting_path,1024,0.25027,131085,39,870,1.0822,1.07114,0.00073,0.02709
vertices1024aristas131085,binomial_graph,edmonds_karp,1024,0.25027,131085,39,870,0.98199,0.98286,0.00016,0.01263
vertices1024aristas131085,binomial_graph,preflow_push,1024,0.25027,131085,39,870,1.22903,1.22298,0.0003,0.01736
vertices1024aristas131085,binomial_graph,shortest_augmenting_path,1024,0.25027,131085,39,870,1.14622,1.11189,0.00617,0.07855
vertices1024aristas131085,binomial_graph,edmonds_karp,1024,0.25027,131085,39,870,0.99508,0.99493,0.00045,0.02111
vertices1024aristas131085,binomial_graph,preflow_push,1024,0.25027,131085,39,870,1.23749,1.22205,0.00066,0.02573
vertices1024aristas131011,binomial_graph,shortest_augmenting_path,1024,0.25013,131011,393,854,1.09278,1.06562,0.00207,0.04555
vertices1024aristas131011,binomial_graph,edmonds_karp,1024,0.25013,131011,393,854,1.01322,0.98264,0.00278,0.05272
vertices1024aristas131011,binomial_graph,preflow_push,1024,0.25013,131011,393,854,1.18152,1.15422,0.00232,0.04812
vertices1024aristas131011,binomial_graph,shortest_augmenting_path,1024,0.25013,131011,393,854,1.44386,1.49653,0.02077,0.14414
vertices1024aristas131011,binomial_graph,edmonds_karp,1024,0.25013,131011,393,854,1.37273,1.3452,0.0058,0.07613
vertices1024aristas131011,binomial_graph,preflow_push,1024,0.25013,131011,393,854,1.59257,1.5913,0.00023,0.01521
vertices1024aristas131011,binomial_graph,shortest_augmenting_path,1024,0.25013,131011,393,854,1.09729,1.06994,0.00284,0.05328
vertices1024aristas131011,binomial_graph,edmonds_karp,1024,0.25013,131011,393,854,0.96788,0.96127,0.00043,0.02065
vertices1024aristas131011,binomial_graph,preflow_push,1024,0.25013,131011,393,854,1.17966,1.17993,0.00017,0.0131
vertices1024aristas131011,binomial_graph,shortest_augmenting_path,1024,0.25013,131011,393,854,1.08099,1.05154,0.0034,0.05833
vertices1024aristas131011,binomial_graph,edmonds_karp,1024,0.25013,131011,393,854,1.36463,1.33406,0.00488,0.06985
vertices1024aristas131011,binomial_graph,preflow_push,1024,0.25013,131011,393,854,1.5826,1.56421,0.00263,0.05127
vertices1024aristas131011,binomial_graph,shortest_augmenting_path,1024,0.25013,131011,393,854,1.36401,1.36769,0.00318,0.05639
vertices1024aristas131011,binomial_graph,edmonds_karp,1024,0.25013,131011,393,854,0.95404,0.95093,0.00022,0.01485
vertices1024aristas131011,binomial_graph,preflow_push,1024,0.25013,131011,393,854,1.19615,1.16945,0.00177,0.04206
vertices1024aristas131043,binomial_graph,shortest_augmenting_path,1024,0.25019,131043,345,972,1.09128,1.09887,0.00019,0.01391
vertices1024aristas131043,binomial_graph,edmonds_karp,1024,0.25019,131043,345,972,1.00809,1.00261,0.00038,0.01954
vertices1024aristas131043,binomial_graph,preflow_push,1024,0.25019,131043,345,972,1.24519,1.23852,0.00015,0.01243
vertices1024aristas131043,binomial_graph,shortest_augmenting_path,1024,0.25019,131043,345,972,1.089,1.0915,0.0001,0.00998
vertices1024aristas131043,binomial_graph,edmonds_karp,1024,0.25019,131043,345,972,1.0008,1.00626,9e-05,0.00964
vertices1024aristas131043,binomial_graph,preflow_push,1024,0.25019,131043,345,972,1.24903,1.23263,0.00122,0.03495
vertices1024aristas131043,binomial_graph,shortest_augmenting_path,1024,0.25019,131043,345,972,1.08795,1.09287,8e-05,0.00895
vertices1024aristas131043,binomial_graph,edmonds_karp,1024,0.25019,131043,345,972,1.06052,1.04918,0.00249,0.04995
vertices1024aristas131043,binomial_graph,preflow_push,1024,0.25019,131043,345,972,1.2745,1.25071,0.00292,0.05407
vertices1024aristas131043,binomial_graph,shortest_augmenting_path,1024,0.25019,131043,345,972,1.13713,1.09905,0.00463,0.06801
vertices1024aristas131043,binomial_graph,edmonds_karp,1024,0.25019,131043,345,972,1.07432,1.07211,0.0009,0.03003
vertices1024aristas131043,binomial_graph,preflow_push,1024,0.25019,131043,345,972,1.24658,1.24249,0.0002,0.01415
vertices1024aristas131043,binomial_graph,shortest_augmenting_path,1024,0.25019,131043,345,972,1.10201,1.10391,0.00012,0.01076
vertices1024aristas131043,binomial_graph,edmonds_karp,1024,0.25019,131043,345,972,1.00423,1.01039,0.00018,0.01341
vertices1024aristas131043,binomial_graph,preflow_push,1024,0.25019,131043,345,972,1.2433,1.24527,0.00016,0.0127
vertices1024aristas131383,binomial_graph,shortest_augmenting_path,1024,0.25084,131383,602,796,1.12786,1.12562,0.00068,0.02608
vertices1024aristas131383,binomial_graph,edmonds_karp,1024,0.25084,131383,602,796,1.01064,1.01192,0.0001,0.00992
vertices1024aristas131383,binomial_graph,preflow_push,1024,0.25084,131383,602,796,1.2223,1.22113,0.00016,0.01263
vertices1024aristas131383,binomial_graph,shortest_augmenting_path,1024,0.25084,131383,602,796,1.08942,1.08454,8e-05,0.00881
vertices1024aristas131383,binomial_graph,edmonds_karp,1024,0.25084,131383,602,796,1.00225,1.00709,9e-05,0.00939
vertices1024aristas131383,binomial_graph,preflow_push,1024,0.25084,131383,602,796,1.21521,1.20162,0.00087,0.02952
vertices1024aristas131383,binomial_graph,shortest_augmenting_path,1024,0.25084,131383,602,796,1.16853,1.13929,0.00786,0.08865
vertices1024aristas131383,binomial_graph,edmonds_karp,1024,0.25084,131383,602,796,1.05655,1.07724,0.0018,0.04247
vertices1024aristas131383,binomial_graph,preflow_push,1024,0.25084,131383,602,796,1.25621,1.25224,0.00145,0.03813
vertices1024aristas131383,binomial_graph,shortest_augmenting_path,1024,0.25084,131383,602,796,1.0895,1.0895,8e-05,0.00882
vertices1024aristas131383,binomial_graph,edmonds_karp,1024,0.25084,131383,602,796,1.01654,1.01367,0.00012,0.01107
vertices1024aristas131383,binomial_graph,preflow_push,1024,0.25084,131383,602,796,1.23713,1.20087,0.00378,0.06148
vertices1024aristas131383,binomial_graph,shortest_augmenting_path,1024,0.25084,131383,602,796,1.08939,1.07357,0.00081,0.0284
vertices1024aristas131383,binomial_graph,edmonds_karp,1024,0.25084,131383,602,796,1.02481,1.02322,0.00067,0.02596
vertices1024aristas131383,binomial_graph,preflow_push,1024,0.25084,131383,602,796,1.19995,1.20041,6e-05,0.00796
vertices1024aristas130321,binomial_graph,shortest_augmenting_path,1024,0.24881,130321,403,754,1.0627,1.06553,5e-05,0.00702
vertices1024aristas130321,binomial_graph,edmonds_karp,1024,0.24881,130321,403,754,1.00104,0.98926,0.00104,0.03225
vertices1024aristas130321,binomial_graph,preflow_push,1024,0.24881,130321,403,754,1.1724,1.17184,4e-05,0.00627
vertices1024aristas130321,binomial_graph,shortest_augmenting_path,1024,0.24881,130321,403,754,1.06904,1.06261,0.0002,0.01411
vertices1024aristas130321,binomial_graph,edmonds_karp,1024,0.24881,130321,403,754,0.98983,0.98206,0.00029,0.01693
vertices1024aristas130321,binomial_graph,preflow_push,1024,0.24881,130321,403,754,1.17704,1.17644,6e-05,0.00783
vertices1024aristas130321,binomial_graph,shortest_augmenting_path,1024,0.24881,130321,403,754,1.06836,1.06269,0.00019,0.01373
vertices1024aristas130321,binomial_graph,edmonds_karp,1024,0.24881,130321,403,754,0.99976,0.98684,0.00107,0.03275
vertices1024aristas130321,binomial_graph,preflow_push,1024,0.24881,130321,403,754,1.19389,1.19345,0.00032,0.01786
vertices1024aristas130321,binomial_graph,shortest_augmenting_path,1024,0.24881,130321,403,754,1.0625,1.05911,5e-05,0.00672
vertices1024aristas130321,binomial_graph,edmonds_karp,1024,0.24881,130321,403,754,1.00859,0.99146,0.00143,0.03785
vertices1024aristas130321,binomial_graph,preflow_push,1024,0.24881,130321,403,754,1.42634,1.39697,0.05279,0.22977
vertices1024aristas130321,binomial_graph,shortest_augmenting_path,1024,0.24881,130321,403,754,1.10934,1.09232,0.00075,0.02745
vertices1024aristas130321,binomial_graph,edmonds_karp,1024,0.24881,130321,403,754,0.99547,0.99508,0.0002,0.0143
vertices1024aristas130321,binomial_graph,preflow_push,1024,0.24881,130321,403,754,1.18291,1.17747,0.00031,0.01772
vertices1024aristas130979,binomial_graph,shortest_augmenting_path,1024,0.25007,130979,240,1005,1.10133,1.10212,0.00012,0.01116
vertices1024aristas130979,binomial_graph,edmonds_karp,1024,0.25007,130979,240,1005,1.03516,1.04607,0.00036,0.01909
vertices1024aristas130979,binomial_graph,preflow_push,1024,0.25007,130979,240,1005,1.27853,1.26922,0.0009,0.03006
vertices1024aristas130979,binomial_graph,shortest_augmenting_path,1024,0.25007,130979,240,1005,1.08258,1.0833,6e-05,0.00746
vertices1024aristas130979,binomial_graph,edmonds_karp,1024,0.25007,130979,240,1005,1.08558,1.08667,0.003,0.05478
vertices1024aristas130979,binomial_graph,preflow_push,1024,0.25007,130979,240,1005,1.26009,1.25996,0.0002,0.01429
vertices1024aristas130979,binomial_graph,shortest_augmenting_path,1024,0.25007,130979,240,1005,1.09534,1.09544,0.00023,0.01523
vertices1024aristas130979,binomial_graph,edmonds_karp,1024,0.25007,130979,240,1005,1.06916,1.05966,0.00171,0.04138
vertices1024aristas130979,binomial_graph,preflow_push,1024,0.25007,130979,240,1005,1.28199,1.27865,0.00071,0.02658
vertices1024aristas130979,binomial_graph,shortest_augmenting_path,1024,0.25007,130979,240,1005,1.0934,1.0862,0.00029,0.01697
vertices1024aristas130979,binomial_graph,edmonds_karp,1024,0.25007,130979,240,1005,1.03007,1.02749,5e-05,0.00715
vertices1024aristas130979,binomial_graph,preflow_push,1024,0.25007,130979,240,1005,1.25795,1.2582,0.00015,0.01218
vertices1024aristas130979,binomial_graph,shortest_augmenting_path,1024,0.25007,130979,240,1005,1.09068,1.09023,2e-05,0.00452
vertices1024aristas130979,binomial_graph,edmonds_karp,1024,0.25007,130979,240,1005,1.08095,1.09312,0.00112,0.03343
vertices1024aristas130979,binomial_graph,preflow_push,1024,0.25007,130979,240,1005,1.26673,1.25636,0.00096,0.03105
vertices1024aristas130862,binomial_graph,shortest_augmenting_path,1024,0.24984,130862,364,842,1.11604,1.12585,0.00062,0.02496
vertices1024aristas130862,binomial_graph,edmonds_karp,1024,0.24984,130862,364,842,1.02688,1.01566,0.00058,0.02402
vertices1024aristas130862,binomial_graph,preflow_push,1024,0.24984,130862,364,842,1.20685,1.19405,0.00034,0.01831
vertices1024aristas130862,binomial_graph,shortest_augmenting_path,1024,0.24984,130862,364,842,1.10968,1.1096,0.00071,0.02665
vertices1024aristas130862,binomial_graph,edmonds_karp,1024,0.24984,130862,364,842,1.03851,1.03884,0.00082,0.02856
vertices1024aristas130862,binomial_graph,preflow_push,1024,0.24984,130862,364,842,1.19711,1.18998,0.00031,0.01752
vertices1024aristas130862,binomial_graph,shortest_augmenting_path,1024,0.24984,130862,364,842,1.13543,1.10314,0.0023,0.04797
vertices1024aristas130862,binomial_graph,edmonds_karp,1024,0.24984,130862,364,842,1.13084,1.07716,0.01086,0.1042
vertices1024aristas130862,binomial_graph,preflow_push,1024,0.24984,130862,364,842,1.25861,1.25624,0.00053,0.02301
vertices1024aristas130862,binomial_graph,shortest_augmenting_path,1024,0.24984,130862,364,842,1.11941,1.11972,0.00053,0.02299
vertices1024aristas130862,binomial_graph,edmonds_karp,1024,0.24984,130862,364,842,1.04142,1.02992,0.0004,0.01991
vertices1024aristas130862,binomial_graph,preflow_push,1024,0.24984,130862,364,842,1.21228,1.22003,0.0002,0.01403
vertices1024aristas130862,binomial_graph,shortest_augmenting_path,1024,0.24984,130862,364,842,1.1285,1.14055,0.00061,0.0246
vertices1024aristas130862,binomial_graph,edmonds_karp,1024,0.24984,130862,364,842,1.09983,1.0988,0.00158,0.03975
vertices1024aristas130862,binomial_graph,preflow_push,1024,0.24984,130862,364,842,1.22888,1.22656,0.00072,0.02688
vertices1024aristas130718,binomial_graph,shortest_augmenting_path,1024,0.24957,130718,469,795,1.09964,1.08886,0.00038,0.01939
vertices1024aristas130718,binomial_graph,edmonds_karp,1024,0.24957,130718,469,795,1.08028,1.08357,0.00069,0.02623
vertices1024aristas130718,binomial_graph,preflow_push,1024,0.24957,130718,469,795,1.22342,1.22462,0.0017,0.04118
vertices1024aristas130718,binomial_graph,shortest_augmenting_path,1024,0.24957,130718,469,795,1.08953,1.08324,0.00073,0.02706
vertices1024aristas130718,binomial_graph,edmonds_karp,1024,0.24957,130718,469,795,1.03838,1.02146,0.0013,0.03611
vertices1024aristas130718,binomial_graph,preflow_push,1024,0.24957,130718,469,795,1.2041,1.1784,0.00157,0.03959
vertices1024aristas130718,binomial_graph,shortest_augmenting_path,1024,0.24957,130718,469,795,1.19937,1.1643,0.01245,0.11158
vertices1024aristas130718,binomial_graph,edmonds_karp,1024,0.24957,130718,469,795,1.07467,1.05076,0.00481,0.06933
vertices1024aristas130718,binomial_graph,preflow_push,1024,0.24957,130718,469,795,1.19903,1.19774,0.00029,0.01706
vertices1024aristas130718,binomial_graph,shortest_augmenting_path,1024,0.24957,130718,469,795,1.09727,1.08003,0.00092,0.03032
vertices1024aristas130718,binomial_graph,edmonds_karp,1024,0.24957,130718,469,795,1.00569,1.01008,8e-05,0.00916
vertices1024aristas130718,binomial_graph,preflow_push,1024,0.24957,130718,469,795,1.21355,1.2161,0.00098,0.03131
vertices1024aristas130718,binomial_graph,shortest_augmenting_path,1024,0.24957,130718,469,795,1.10819,1.09611,0.00108,0.03289
vertices1024aristas130718,binomial_graph,edmonds_karp,1024,0.24957,130718,469,795,1.00686,0.99959,0.00019,0.01373
vertices1024aristas130718,binomial_graph,preflow_push,1024,0.24957,130718,469,795,1.20083,1.18873,0.001,0.03169
vertices2048aristas523547,binomial_graph,shortest_augmenting_path,2048,0.24977,523547,326,1741,4.91933,4.82366,0.07549,0.27475
vertices2048aristas523547,binomial_graph,edmonds_karp,2048,0.24977,523547,326,1741,4.56316,4.51691,0.01428,0.1195
vertices2048aristas523547,binomial_graph,preflow_push,2048,0.24977,523547,326,1741,5.19885,5.18207,0.01124,0.106
vertices2048aristas523547,binomial_graph,shortest_augmenting_path,2048,0.24977,523547,326,1741,4.95534,4.94296,0.00506,0.07113
vertices2048aristas523547,binomial_graph,edmonds_karp,2048,0.24977,523547,326,1741,5.36219,5.35627,0.00947,0.09729
vertices2048aristas523547,binomial_graph,preflow_push,2048,0.24977,523547,326,1741,5.37544,5.41402,0.01401,0.11835
vertices2048aristas523547,binomial_graph,shortest_augmenting_path,2048,0.24977,523547,326,1741,5.07228,4.89992,0.13125,0.36229
vertices2048aristas523547,binomial_graph,edmonds_karp,2048,0.24977,523547,326,1741,5.13022,5.20458,0.08089,0.28441
vertices2048aristas523547,binomial_graph,preflow_push,2048,0.24977,523547,326,1741,5.41953,5.43629,0.01945,0.13946
vertices2048aristas523547,binomial_graph,shortest_augmenting_path,2048,0.24977,523547,326,1741,5.13286,4.93155,0.15586,0.39479
vertices2048aristas523547,binomial_graph,edmonds_karp,2048,0.24977,523547,326,1741,5.0238,5.16442,0.24833,0.49833
vertices2048aristas523547,binomial_graph,preflow_push,2048,0.24977,523547,326,1741,5.51204,5.46049,0.00536,0.07324
vertices2048aristas523547,binomial_graph,shortest_augmenting_path,2048,0.24977,523547,326,1741,5.05477,4.9833,0.09361,0.30596
vertices2048aristas523547,binomial_graph,edmonds_karp,2048,0.24977,523547,326,1741,4.51496,4.57283,0.01722,0.13122
vertices2048aristas523547,binomial_graph,preflow_push,2048,0.24977,523547,326,1741,6.29088,6.2741,0.1149,0.33897
vertices2048aristas524552,binomial_graph,shortest_augmenting_path,2048,0.25025,524552,1085,1567,4.91855,4.96244,0.00652,0.08074
vertices2048aristas524552,binomial_graph,edmonds_karp,2048,0.25025,524552,1085,1567,4.50269,4.48176,0.00856,0.09254
vertices2048aristas524552,binomial_graph,preflow_push,2048,0.25025,524552,1085,1567,5.16041,5.12967,0.02018,0.14205
vertices2048aristas524552,binomial_graph,shortest_augmenting_path,2048,0.25025,524552,1085,1567,4.81854,4.76588,0.00908,0.09531
vertices2048aristas524552,binomial_graph,edmonds_karp,2048,0.25025,524552,1085,1567,4.72559,4.69442,0.07634,0.2763
vertices2048aristas524552,binomial_graph,preflow_push,2048,0.25025,524552,1085,1567,5.41489,5.38546,0.03225,0.17957
vertices2048aristas524552,binomial_graph,shortest_augmenting_path,2048,0.25025,524552,1085,1567,5.17298,5.04436,0.07614,0.27594
vertices2048aristas524552,binomial_graph,edmonds_karp,2048,0.25025,524552,1085,1567,4.8088,4.75412,0.03881,0.19701
vertices2048aristas524552,binomial_graph,preflow_push,2048,0.25025,524552,1085,1567,5.4005,5.36326,0.03008,0.17343
vertices2048aristas524552,binomial_graph,shortest_augmenting_path,2048,0.25025,524552,1085,1567,5.24058,5.19463,0.01068,0.10335
vertices2048aristas524552,binomial_graph,edmonds_karp,2048,0.25025,524552,1085,1567,4.61607,4.51923,0.06754,0.25988
vertices2048aristas524552,binomial_graph,preflow_push,2048,0.25025,524552,1085,1567,5.23654,5.23666,0.01004,0.10022
vertices2048aristas524552,binomial_graph,shortest_augmenting_path,2048,0.25025,524552,1085,1567,5.03531,5.05724,0.01295,0.11381
vertices2048aristas524552,binomial_graph,edmonds_karp,2048,0.25025,524552,1085,1567,4.68549,4.45388,0.09515,0.30847
vertices2048aristas524552,binomial_graph,preflow_push,2048,0.25025,524552,1085,1567,5.41932,5.30715,0.04931,0.22207
vertices2048aristas523925,binomial_graph,shortest_augmenting_path,2048,0.24995,523925,75,1553,4.72319,4.74616,0.00794,0.08909
vertices2048aristas523925,binomial_graph,edmonds_karp,2048,0.24995,523925,75,1553,4.34854,4.34763,0.00616,0.07851
vertices2048aristas523925,binomial_graph,preflow_push,2048,0.24995,523925,75,1553,5.1934,5.20579,0.00527,0.07262
vertices2048aristas523925,binomial_graph,shortest_augmenting_path,2048,0.24995,523925,75,1553,4.67975,4.68847,0.01052,0.10255
vertices2048aristas523925,binomial_graph,edmonds_karp,2048,0.24995,523925,75,1553,4.37897,4.36921,0.00882,0.09394
vertices2048aristas523925,binomial_graph,preflow_push,2048,0.24995,523925,75,1553,5.17202,5.11909,0.00627,0.07917
vertices2048aristas523925,binomial_graph,shortest_augmenting_path,2048,0.24995,523925,75,1553,4.8571,4.78784,0.03617,0.19018
vertices2048aristas523925,binomial_graph,edmonds_karp,2048,0.24995,523925,75,1553,4.33649,4.37067,0.01074,0.10365
vertices2048aristas523925,binomial_graph,preflow_push,2048,0.24995,523925,75,1553,5.23354,5.15731,0.01185,0.10884
vertices2048aristas523925,binomial_graph,shortest_augmenting_path,2048,0.24995,523925,75,1553,4.69817,4.66564,0.01738,0.13183
vertices2048aristas523925,binomial_graph,edmonds_karp,2048,0.24995,523925,75,1553,4.44332,4.45386,0.0029,0.05389
vertices2048aristas523925,binomial_graph,preflow_push,2048,0.24995,523925,75,1553,5.21185,5.19579,0.00773,0.08793
vertices2048aristas523925,binomial_graph,shortest_augmenting_path,2048,0.24995,523925,75,1553,4.70853,4.69409,0.01256,0.11206
vertices2048aristas523925,binomial_graph,edmonds_karp,2048,0.24995,523925,75,1553,4.33449,4.36391,0.0103,0.1015
vertices2048aristas523925,binomial_graph,preflow_push,2048,0.24995,523925,75,1553,5.18908,5.15388,0.00222,0.04717
vertices2048aristas523457,binomial_graph,shortest_augmenting_path,2048,0.24973,523457,182,1299,4.7148,4.65085,0.01302,0.11411
vertices2048aristas523457,binomial_graph,edmonds_karp,2048,0.24973,523457,182,1299,4.29657,4.25739,0.01305,0.11425
vertices2048aristas523457,binomial_graph,preflow_push,2048,0.24973,523457,182,1299,5.20746,5.15823,0.01904,0.13797
vertices2048aristas523457,binomial_graph,shortest_augmenting_path,2048,0.24973,523457,182,1299,4.62879,4.63579,0.00046,0.02133
vertices2048aristas523457,binomial_graph,edmonds_karp,2048,0.24973,523457,182,1299,4.38492,4.41676,0.01155,0.10747
vertices2048aristas523457,binomial_graph,preflow_push,2048,0.24973,523457,182,1299,5.24951,5.19676,0.01093,0.10456
vertices2048aristas523457,binomial_graph,shortest_augmenting_path,2048,0.24973,523457,182,1299,4.65947,4.67898,0.00708,0.08415
vertices2048aristas523457,binomial_graph,edmonds_karp,2048,0.24973,523457,182,1299,4.29272,4.2834,0.00112,0.0335
vertices2048aristas523457,binomial_graph,preflow_push,2048,0.24973,523457,182,1299,5.18854,5.21066,0.00241,0.04907
vertices2048aristas523457,binomial_graph,shortest_augmenting_path,2048,0.24973,523457,182,1299,4.66302,4.63029,0.00893,0.09451
vertices2048aristas523457,binomial_graph,edmonds_karp,2048,0.24973,523457,182,1299,4.32356,4.30585,0.00276,0.05256
vertices2048aristas523457,binomial_graph,preflow_push,2048,0.24973,523457,182,1299,5.1748,5.16948,0.0074,0.08602
vertices2048aristas523457,binomial_graph,shortest_augmenting_path,2048,0.24973,523457,182,1299,4.71235,4.71453,0.00379,0.06154
vertices2048aristas523457,binomial_graph,edmonds_karp,2048,0.24973,523457,182,1299,4.30755,4.32392,0.0049,0.07003
vertices2048aristas523457,binomial_graph,preflow_push,2048,0.24973,523457,182,1299,5.24992,5.24542,0.00546,0.07388
vertices2048aristas523610,binomial_graph,shortest_augmenting_path,2048,0.2498,523610,848,1660,4.73173,4.71281,0.00316,0.05618
vertices2048aristas523610,binomial_graph,edmonds_karp,2048,0.2498,523610,848,1660,4.514,4.45022,0.01409,0.11869
vertices2048aristas523610,binomial_graph,preflow_push,2048,0.2498,523610,848,1660,5.1595,5.14305,0.00147,0.03832
vertices2048aristas523610,binomial_graph,shortest_augmenting_path,2048,0.2498,523610,848,1660,4.77125,4.71337,0.00728,0.0853
vertices2048aristas523610,binomial_graph,edmonds_karp,2048,0.2498,523610,848,1660,4.51681,4.45768,0.01598,0.12642
vertices2048aristas523610,binomial_graph,preflow_push,2048,0.2498,523610,848,1660,5.16805,5.1589,0.00263,0.05126
vertices2048aristas523610,binomial_graph,shortest_augmenting_path,2048,0.2498,523610,848,1660,4.71245,4.71758,0.00086,0.02926
vertices2048aristas523610,binomial_graph,edmonds_karp,2048,0.2498,523610,848,1660,4.44365,4.42007,0.00554,0.07445
vertices2048aristas523610,binomial_graph,preflow_push,2048,0.2498,523610,848,1660,5.14789,5.14204,0.0022,0.04688
vertices2048aristas523610,binomial_graph,shortest_augmenting_path,2048,0.2498,523610,848,1660,4.71505,4.71313,0.00111,0.03333
vertices2048aristas523610,binomial_graph,edmonds_karp,2048,0.2498,523610,848,1660,4.46761,4.43978,0.00299,0.05466
vertices2048aristas523610,binomial_graph,preflow_push,2048,0.2498,523610,848,1660,5.15794,5.13457,0.00495,0.07036
vertices2048aristas523610,binomial_graph,shortest_augmenting_path,2048,0.2498,523610,848,1660,4.71441,4.71879,0.00094,0.03068
vertices2048aristas523610,binomial_graph,edmonds_karp,2048,0.2498,523610,848,1660,4.52317,4.52965,0.00429,0.0655
vertices2048aristas523610,binomial_graph,preflow_push,2048,0.2498,523610,848,1660,5.1818,5.15885,0.00458,0.0677
vertices2048aristas523586,binomial_graph,shortest_augmenting_path,2048,0.24979,523586,776,1401,4.71902,4.68777,0.00522,0.07224
